content,score
"Hampir setahun saya tidak belanja dilazada,setelah saya donwload lagi biaya pengiriman malah naik menjadi 23.000. Padahal dulu masih sekitar 13.000an. Meski ada voucher gratis ongkir tetap saja kenaikan tersebut mengurangi kenyamanan pengguna.",2
"Hallo lazada sekarang kok voucher sama cashback ga ada kalau diklik, kalau di etalas kok di tampilin, jadi beda harga kalau mau beli ga murce lagi ga sesuai di iklannya. Tolong perbaiki ya jangan beda lagi antara iklan dan kenyataannya.",4
"Aplikasi online yang sangat membantu dan kurirnya juga ramah mau nelepon costumernya saat pengantaran barang yang dipesan. Tidak seperti aplikasi sebelah, kurirnya tidak pernah nelepon costumernya. Terima kasih Lazada siap order lagi.",5
"Kenapa sekarang jadi aneh ya lazada nya,gpp ada biaya penangan dan lain-lain... Cuman harga yang tertera sama pas chekout bisa berubah jadi mahal..padahal pas dipilih lebih murah... seperti prank",3
"Barusan saya mau belanja di Lazada ko perhitungannya agak ngaco,, misal harga awal produknya (1produk) 2000,pas di chekout ko jadi 4000,itu dh trmasuk gratis ongkir loh padahal, kyak beli 2 produk gitu. Tolong di cek lagi pihak lazada,biar pelanggan gk kecewa macam saya.",1
"Awalnya seneng karena bisa beli make up luar negeri yang jarang ada di Indonesia tapi kebijakan baru nya gak masuk akal, masa minimal pembelian 100 dollar biar bisa beli dari luar negeri, gila banget. Udah beli produk impor juga bayar pajak , masih aja ada minimal pembelian. Mending beli di Aliexpress sekalian aja daripada di Lazada",1
"Tolong lazada lebih teliti untuk di spesifikasi barang yg di Toko,terkadang di etalase tidak aesuai dengan spesifikasi barang yg di kirim",3
"Tolong lazada lebih teliti untuk di spesifikasi barang yg di Toko,terkadang di etalase tidak aesuai dengan spesifikasi barang yg di kirim",3
"Gangguan terus, aplikasi sampah, tiap buka gagal terus,",1
"Mau cari apa saja ada di Lazada, saya sangat terbantu untuk mencar semua barang2 kebutuhan saya. Pelayanan para sellernya juga cepat, ekspedisinya juga cepat. Trimakasih Lazada.... semoga jadi langganan....",5
"Sekarang lazada makin membingungkan. Kok ga bisa cod sih? Harus foto ktplah..di akun. pdhl bertahun2 belanja ga seribet ini..aneh makin hari malah menyusahkan n buat ribet saja utk transfer, kita kan hrs keluar rmh. Lain cod tinggal tunggu, trus bayar saat paket tiba. Tolong pihak lazada aku hanya mau belanja secara nyaman saja, ga usah macam2 syaratnya , aku cuma mau belanja ol.!!! Terpaksa didelete aplikasi lazadanya, drpd puyeng.",2
"Sangat suka belanja disini, bila ada barang yang tidak sesuai atau rusak retur juga dipermudah, top pokoknya lazada daripada si orange",5
Proses retuent tidak transparan merugikan pihak konsumen sudah jelas barang di video tidak berfungsi dengan baik tapi gak mau mengembalikan dana kita....mending ke aplikasi lain saja sebelum anda kecewa seperti saya.....,1
"selama ini bagus belanja di lazada, lebih murah, retur barang cepat, gak tau klo sudah sering belanja apa akan lebih mahal seperti sebelah..",5
"Tolong fitur dark mode (mode gelap) diperbaiki, karena tidak bisa optimal, ada yg masih belang-belang dan kadang tidak berfungsi di homepage. TAMBAHAN : TOLONG JANGAN IKUT2AN ADA FITUR COD CEK DULU. KASIHAN MERUGIKAN KURIR.",5
"setiap beli barang barang kebanyakan gak sesuai yg di pict terus banyak akun penipu lolos aja aneh, banyak olshop penipu pasang gambar apa yg di kirim apa ?? Sedangkan yg mau jualan asli susah daftar nya. Coba kalau COD TUH kita bisa cek dulu barang nya sebelum di terima.kalau tidak sesuai kita gak jadi bayar/di kembalikan kaya apk si orange",1
Perbaiki harga. Di iklan 10.000 di klik ke keranjang jadi 12.000 Banyak foto2 ga sesue iklan.,3
"Sudah ambil data, tapi tidak bisa menggunakan SpayLater.. aneh. TOLONG HAPUS DATA SAYA, DAN SAYA TIDAK BERTANGGUNGJAWAB PENYALAHGUNAAN DATA SAYA.. !!!",1
"ini lazada kenapa yach,abis update malah tambah ngaco biaya ongkirnya, dan jg toko yg resmi/flagship jg dihilangin, malahan toko lokal atau toko kw/penipu malah semakin banyak, gimana bisa maju kalo kaya gini terus",1
"Saya kurangin bintang nya. Lazada makin kesini gk sesuai dengan harga yg di bilang masuk, giliran masuk ke troli beda lg harga nya.. Pdahal pelanggan setia, Coba perbaiki lg min. Jngn sampe pindah ke yg lain.",3
"Gua cuma saranin sama lu semua se isi dunia khusus nya negara indonesia. Klo mau belanja onlina mending di shoping lain deh jangan di lazada, respon toko sangat² lambat. Respon pengirimanan lelet, gk bisa memilih pilihan jasa kurir instan, exspres,reguler. Main patok tarif pengiriman alhasil respon nya lambat.",1
Sengaja beli barang di sini krena ada estimasi pengiriman yg keterangan nya pengiriman prioritas. Biasanya tepat waktu/ lebih awal. Nah in telat,3
senang slalu ada vocer ongkir jadi gak berat diongkir ..tolong dong ada vocer casbacknya dan vocer ongkir kalau belanja 30rb.dan kenapa ongkirnya nyampe 20rb an ya gak kaya dulu tp untung ada vocer ongkir ..jadi gak mahal diongkirnya tp tetep kurang suka😏..trimakasih,5
saya selalu belanja di lazada pengiriman selalu aman dan tepat waktu. makasih lazada.,5
belum pernah coba sih apa aja yg menarik di sini.mudahan semuanya lancar ok bagus dan ngk ngecewain.buat penguna lazadanya,4
"Banyak toko yang menjual barang tidak sesuai dengan pajangan. Barang yang diterima tidak sesuai pesanan. Dari banyaknya dan kapan ulasan itu disampaikan oleh pembeli yang merasa kecewa dengan layanan toko, namun dari pihak Lazada sendiri sepertinya tidak ada tindakan terhadap toko-toko yang nakal itu. Buktinya, toko-toko itu masih eksis. Wahai Lazada, tolong diperhatikan toko-toko yang mendapat ulasan kecewa (bintang 3 - 1) dari pembeli. Dan beri tindakan yang tegas. Terima kasih.",3
"Lazada sekarang ongkir nya mahal sekali walaupun sudah pakai voucher, terus kalau sudah co harga nya jadi naik",3
Tdk membatalkan pesanan.. Kenapa tiba2 ada pesan masuk sya membatalkan pesaman.. Sedangkan kurir tdk pernah menghubungi sya..,1
"Ini udah 3 harian aplikasinya eror terus, diupdate jg sama. Buat belanja ga bisa, buat game jg ga bisa. Tolong lah segera diperbaiki",1
sangat baik pokoknya suka banget belanja di Lazada pengguna baru dapat barang yang murah gratis ongkir cepat sampai sukses terus buat aplikasi Lazada barang nya sesuai bagus,5
Lazada skarang Uda parah pas paket gagal Uda nga bisa cod lagi. Padahal dari tokohx yg kirim dobel pas kita batalin. Trus mo blanja lagi ee malah Uda nga bisa di cod. Kecewa saya.. beda kaya dulu.. dulu ok bangat tapi skarang parah dah....,1
"Aplikasi sudah bagus, Toko juga bagus bagus , tapi yang kurang di sini adalah ekspedisi nya yang lelet super lemot, tolong di tingkatkan jangan mau kalah Ama aplikasi sebelah , Terima kasih salam",5
bagus layanan walaupun terkadang ada kecewa sedikit sama yang namanya tidak sesuai orderan sukses selalu lazada 🥰,5
"masa 2 mingguan lebih gada gratis ongkirnya, tiap hub. cs katanya pembaruan terus, malah suruh bkin akun baru, tidak konsisten, pembeli kok terlalu dibeda"" kan, voc. diskon dibeda""lan okelah, lah masa gratis ongkir gadapet sama sekali ya gaguna lah",1
"Banyak Promonya, ada Cashback juga yang bikin happy, ada jaminan barang sampai di tanggal yang ditentukan, dan Jaminan Produk Original/Asli yang paling penting jadi tenang dech belanja di Lazada, aplikasi oke, friendly. Sukses selalu Lazada.",5
"Dulu saya seneng dan sangat sukuaaa bngt blanja di aplikasi ini, slain mudah murah barangnya sesuai bngt, tapi sekarang saya bnci dan gk suka karna harga yg trcantum murah, dan ktika cek out mahalnya minta ampun, tidak sesuai barang. Dan tidak sprti dulu lagi, ada harga ada kualitas, tapi skarang entah kualitas bagus atau tidak, tetep harga tidak sesuai. Ongkir lbih mahal. Intinya saya brhnti brlngganan lazada. Nyebelin.",2
Sangat membantu dengan keperluan apa pun.di percaya dan sangat elegan.praktis.💔😍,5
"Belanja jadi makin mudah, ga harus keluar rumah, dengan harga yang tidak lebih mahal dari yang di toko off line",5
"Ulasanya bikin simple.. masa iya.. tiap beli di toko yg sama, barang yg debeli 100item, beda warna, suruh ngasi ulasan 100item satu satu..",2
Ini gimana ya di update ke yang baru malah lemot parah.. Mendingan sebelum di update masih bisa scroll barang . Ini scroll barang malah muter-muter... Mau cek out barang juga muter-muter kgak bisa.... di perbaikin lagi ka sistem nya . Lazada tuh murah bgd loh apa lagi klo lagi ada event...ngasih harga nya gak nanggung2 murah nya....,2
"Terimakasih lazada..telah memberikan pelayanan yg trbaik,selalu mmberikan voucher gratis ongkir, dan bonus 2 yang lainnya.Semoga reseller yang ada di lazada ini selalu amanah, mmberikan produk2 terbaiknya, terimakasih semuanya, sukses dan sehat selalu semuanya..",5
belanja di lazada lebih mudah dan banyak geratis ongkirnya...saya ucapkan terimakasih lazada ...jangan ragu lagi..ya untuk belanja di lazada,5
"Kecewa berat sama LAZ dh cukup lama jd konsumen malah d kecewakan, pengiriman pesenan G d perkembangan sampai mana, dh gt paket dh Deket dari lokasi pengiriman malah dibatalkan pihak lazada alasan rusak, chat seler juga udh d APK juga udah semua tapi tetap nihil feedback, percuma d APK ada chalbot atau sejenisnya kalau g d tindakan, untuk d cansel juga ga bisa klu keseringan gini bisa bisa konsumen kabur satu persatu, maaf ✨ sy turunin",1
Aplikasi belanja Ter-Baik No 1 ! Pengiriman cepat/tepat waktu Kurir nya ramah.. Harga sesuai Dengan yg ada di apl The best,5
"Sayang sekali diihalama Cekout tidak tersedia tmpt ""note"" Untk pembeli bsa mnuliskan pesan/request pada penjual. Padahal itu trmsk penting. Semoga kedepannya bisa upgrade dan tersedia",4
"Hati - hati sekarang banyak penipuan mengatasnamakan Lazada, mereka beraksi melalui WhatsApp. Dan untuk Lazada supaya keamanan di tingkatkan lagi. Terimakasih",5
"Kecewa bgt sm lazada, terlalu sering lazpaylater dinonaktifkan dengan alasan demi keamanan. Padahal selama ini saya bayar tagihan ga pernah telat. Bahkan selalu membayar lebih awal dr tanggal tagihan.",1
Sya harap toko2yg ada di aplikasi lasada harus barang yg di jual asli dan bagus. Tolong barang yg kita mau liat di lasada kadang tidak bisa di buka. Kenapa barang2 di lazada mahal maru lampu strobot nya tdk ada video nya kalau di Shopee ada video strobo nya mahal barang di lazada ongkir mahal juga,3
"min coba bikin seperti tiktok untuk affiliate, kalo mau promosikan tinggal bikin vidio trus tautin keranjang kuning atau apalah itu, ambil kesempatan selagi platform tiktok shop lagi di stop sama pemerintah, soalnya di lazada ini ribet buat affiliate untuk mendapatkan cuan nya, buat upload vidio juga bingung dimana , semoga saja berbenah atau cari kesempatan ini",5
"Dulu voucher nya nyata tapi sekarang gak,, katanya gratis ongkir voucher,,tapi kok malah ongkir nya lebih mahal dari harga beli.. Yang jelas beda dengan ya dulu,,dulu mah Discon nya nyata tapi sekarang bohong..jadi kepengen hapus aplikasi ini.. Saran nya,, minta tolong agar gimana cara nya biar pelanggan betah.. 🙏🙏🙏",2
"Pesanan sering dibatalkan oleh Lazada karena tidak sesuai dengan syarat dan ketentuan, padahal pesanan sudah siap dikirim kan. Menurut saya ini sangat merugikan seller dan juga pembeli, lebih baik kalau validasi nya diawal saat melakukan pesanan. Harapan saya masalah ini harus segera diatasi karena sangat merugikan.",2
"saya pesan barang pakai paylater, saat mau bayar sebelum tgl japo fitur transfer bank tidak ada... sulit untuk memperbaiki karna pada layanan cs pun solusi untuk masalah saya tidak ada... sampai lebih 3 hari dari japo baru fitur tf bank muncul.... seperti di sengaja agar konsumen bayar bunga yg tidak masuk akal... paylater saya total bayar 8000 bunga nya 80rb total bayar 88rb gila kali cuma belanja 8rb bayar bunga 10x lipat untuk kesalahan yg aplikasi sendiri lakukan!",1
"Lazada aplikasi nya makin kesini makin kesono aja.. Barang harga yg tercantum tidak sesuai atau tidak sama dengan harga pesanan.. Misalkan harga yg di barang tampilan nya 20.000, pas masuk ke pesanan harga nya berubah jadi 50.000 kadang bisa naek berkali kali lipat dari harga yg di pasang.. Itu gimana cerita nya? Mau nipu konsumen kah? Maaf jadi saya turunin bintang nya🙏 Kalo masih belum ada perbaikan sama harga atau seller yg kurang bijak dalam berdagang di lazada, maka nanti saya kasih 1 ☆",2
"Jangan pernah kecewakan pelanggan. Barang yg diterima original, kwalitas baik, dan pengiriman tepat waktu. Bravo👍",5
"Harga yg tercantum tidak sama dgn harga setelah CO (tidak termasuk ongkir, biaya penanganan dan biaya layanan). Tolong di perbaiki lagi!",2
"Sebenernya asyik iya belanja dilazada ...cuma ini semakin digunakan semakin naik ongkir nya klo gitu promo free ongkir juga ditambahin lagi dong misalnya ongkir 25rb iya free ongkir 25 dong ..🙏masak iya free ongkir nya hanya 20rb itu sudah mentok,jadi gak full free dong klo gitu semisalnya ongkire 25rb trus gratis ongkirnya hanya dijatah 20rb jadi gak bisa bebas pilih toko iyang kita mau klo gini ..biar semakin nyaman belanja dilazada tolong lah di perbaiki lagi dimudahkan lagi .. 🙏",4
"Dulu aku sangat suka sama aplikasi lazada dapet diskon dan ongkir terus setiap minggu nya , sekarang udah ga pernah gratis ongkir lg😭sangat sedih untuk aku yg ibu rumah tangga ..males kepasar.. pdHal sangat membantu sekali dulu klo pesen ongkirnya ga terlalu mahal",3
Secara aplikasi sih lumayan bagus tapi akhir2 ini kok banyak ada harga yg dicantumkan ditoko berbeda jauh setelah kita checkout harga dari keranjang orderan ya??? Contoh harga di iklan terpasang 4900 tapi begitu di masukan ke checkout jadi lebih mahal hampir 5x lipat.,5
"Kenapa gratis ongkir g berlaku lagi,padahal di situ ada banyak vocer Harga2 juga ga sama dengan di etalase pas diklik beda harga nya",2
"Kenapa gratis ongkir g berlaku lagi,padahal di situ ada banyak vocer Harga2 juga ga sama dengan di etalase pas diklik beda harga nya",2
"Apk yang tidak direkomendasikan, dari penipuan pemasangan harga sampai ke cicilan pembelianpun jika telat bayar 2 hari saja biaya dendanya 120% dari cicilan, ditambah rentenir yang amatiran selalu melakukan ancaman pada saat penagihan. Baru kali ini saya telat pembayaran cicilan sebelum2nya saya tepat waktu membayar dan saya kaget dengan biaya denda 80 rb pada cicilan 38 rb jd saya harus bayar 127 rb, saya kecewa dan tidak akan memakai apk ini lagi",1
"saya hanya ingin berbelanja, tapi setiap mau menggunakan voucher selalu tidak bisa. alasannya ada aktivitas akun yang mencurigakan. tolong dong min sudah berkali-kali ganti akun tapi ttp aja gabisa.",2
"Kecepatan dalam pengiriman jadi alasan utama kenapa selalu belanja di lazada, tingkatkan trus kualitasnya... Perbanyak promo cashback, diskon... Lazlive mungkin ditambah juga kategori jadi biar lebih mudah dicari...",5
Pengirimannya Lama Banget 😡😡😡 1 hari penuh penjual baru nyerahkan ke pengirim.. 3 Hari Pengirim baru mulai gerak dan itupun masih di pulau Jawa sana 😡😡😡😡 pada saya di Palembang jalannya juga TOL.. Shopee 3 hari udh nyampe HUB Palembang.. lah ini 4 Hari baru nyampe HUB Surabaya...,1
"Fitur aplikasi ini sangat membantu mempermudah pekerjaan saya. Apalagi tinggal diperkotaan, waktu sangat berharga banget, dengan adanya fitur blanja online ini Saya merasa nyaman.",5
"Tolong buat Lazada pengirimannya Lex id/sicepat/ninja ekspres aja, jangan J*T sering kelewat tgl pengiriman, kurirnya juga pada lambat dan ga sopan.",5
Ini gimna sih udh di update terus pas pesan barang ga di kirim-kirim padahal itu status nya dalam perjalanan doang ga sampai-sampai hadeh,1
Ini gimna sih udh di update terus pas pesan barang ga di kirim-kirim padahal itu status nya dalam perjalanan doang ga sampai-sampai hadeh,1
"Lazada kenapa sih? Ko akhir_akhir ini pesen barang ""percobaan pengiriman gagal"" mulu, trus banyak bug nya lagi.. Diliat dsitu harga nya berapa ehhhh pas dibuka toko nya beda harga.. Tolong untuk diperbaiki lagi 🙏",2
senang belanja di lazada banyak promo dan diskon. sekarang gak ribet dan gak repot walau gak bisa keluar rumah,5
suka tapi tolong gratis ongkirnya diperbanyak seperti awal2 lazada dulu. dulu kalau berbelanja minimal 2 item otomatis ongkirnya Rp 0,5
"Sudah lama tidak co co di lazada, eh sekalinya mau co tbtb ongkirnya 40, 35, 80, 70, dll. Walaupun daerahnya dekat sekalipun bisa mencapai 50 🤦🏻‍♀️ jatuh nyaa... Lebih mahal ongkir ketimbang barang yang ingin d belii 🙃🙏🏻",3
"hati hati yang pemakai lazplay later. gu telat 3 hari biyaya keterlambatan nya 80 ribu,angsuran 60 ribu,bunga ny lebih dari 100persen",1
pelayananan dari pihak lazada nya sudah cukup baik..kurir pun bagus..hanya saja kadang seller dri toko yg kurang amanah...trkadang pesan apa di kirim apa...pesan buat lazada jika ad toko yg sdh bnyak terima komplenan dan ulasan yg kurang baik mohon pihak lazada pun segera memberi teguran,5
